ProductID,Date,Zip,Units,Revenue,Country
1000,2019-08-13,747-0006,1,94.447500,Japan
1000,2019-08-13,779-1510,1,99.697500,Japan
1000,2019-08-18,725-0025,1,94.447500,Japan
1000,2019-08-21,960-0483,1,99.697500,Japan
1000,2019-08-24,960-8236,1,91.822500,Japan
1000,2019-08-24,961-0937,1,97.072500,Japan
1000,2019-08-25,725-0013,1,94.447500,Japan
1000,2019-08-25,743-0022,1,94.447500,Japan
1000,2019-08-25,770-8025,1,99.697500,Japan
1000,2019-08-25,920-1316,1,99.697500,Japan
1000,2019-08-26,960-8228,1,91.822500,Japan
1000,2019-08-27,922-0023,2,188.895000,Japan
1000,2019-08-27,961-0957,1,89.197500,Japan
1000,2019-08-28,725-0013,1,94.447500,Japan
1000,2019-08-28,742-0003,1,94.447500,Japan
1000,2019-08-28,920-0058,1,94.447500,Japan
1000,2019-08-28,920-0152,1,94.447500,Japan
1000,2019-08-31,720-0831,1,99.697500,Japan
1000,2019-08-31,721-0904,1,94.447500,Japan
1000,2019-08-31,742-2715,1,89.197500,Japan
1000,2019-08-31,773-0001,2,188.895000,Japan
1000,2019-08-31,920-0917,1,94.447500,Japan
1000,2019-08-31,920-2331,1,91.822500,Japan
1000,2019-08-31,960-0708,2,199.395000,Japan
1000,2019-09-02,771-6404,1,97.072500,Japan
1000,2019-09-06,779-3201,2,178.395000,Japan
1000,2019-09-06,961-0871,2,188.895000,Japan
1000,2019-09-07,770-0026,1,97.072500,Japan
1000,2019-09-09,921-8121,1,99.697500,Japan
1000,2019-09-10,742-0009,1,94.447500,Japan
1000,2019-09-10,961-0855,1,89.197500,Japan
1000,2019-09-11,960-0782,1,94.447500,Japan
1000,2019-09-13,740-0323,1,94.447500,Japan
1000,2019-09-13,778-0040,1,99.697500,Japan
1000,2019-09-14,775-0006,1,97.072500,Japan
1000,2019-09-16,725-0013,2,196.770000,Japan
1000,2019-09-16,771-1347,1,94.447500,Japan
1000,2019-09-16,920-0963,2,199.395000,Japan
1000,2019-09-16,961-0062,1,99.697500,Japan
1000,2019-09-17,779-1235,1,99.697500,Japan
1000,2019-09-17,960-0466,1,89.197500,Japan
1000,2019-09-18,722-0043,1,91.822500,Japan
1000,2019-09-23,740-0324,1,99.697500,Japan
1000,2019-09-23,920-0963,2,194.145000,Japan
1000,2019-09-23,922-0067,1,99.697500,Japan
1000,2019-09-24,722-0221,1,94.447500,Japan
1000,2019-09-24,960-0659,1,97.072500,Japan
1000,2019-09-27,740-1213,1,99.697500,Japan
1000,2019-09-27,920-0956,1,94.447500,Japan
1000,2019-09-27,961-0937,1,94.447500,Japan
1000,2019-09-28,723-0066,1,91.822500,Japan
1000,2019-09-29,771-1401,1,94.447500,Japan
1000,2019-09-30,722-0402,1,94.447500,Japan
1000,2019-09-30,742-0322,1,94.447500,Japan
1000,2019-09-30,742-0427,2,188.895000,Japan
1000,2019-09-30,771-4505,1,94.447500,Japan
1000,2019-09-30,778-0040,1,99.697500,Japan
1000,2019-09-30,921-8005,1,89.197500,Japan
1000,2019-09-30,922-0024,3,285.967500,Japan
1000,2019-09-30,922-0054,1,97.072500,Japan
1000,2019-10-02,773-0011,1,94.447500,Japan
1000,2019-10-05,746-0002,1,94.447500,Japan
1000,2019-10-05,920-0938,1,94.447500,Japan
1000,2019-10-08,921-8061,1,94.447500,Japan
1000,2019-10-12,770-0844,1,94.447500,Japan
1000,2019-10-12,920-0152,1,94.447500,Japan
1000,2019-10-13,742-0003,1,99.697500,Japan
1000,2019-10-13,742-1103,1,89.197500,Japan
1000,2019-10-13,745-0402,1,97.072500,Japan
1000,2019-10-13,747-0814,1,94.447500,Japan
1000,2019-10-13,920-2316,1,89.197500,Japan
1000,2019-10-14,920-0112,1,91.822500,Japan
1000,2019-10-18,721-0916,2,194.145000,Japan
1000,2019-10-18,726-0022,1,94.447500,Japan
1000,2019-10-19,722-2321,1,94.447500,Japan
1000,2019-10-19,742-2100,1,97.072500,Japan
1000,2019-10-20,742-0009,1,99.697500,Japan
1000,2019-10-20,920-2342,1,94.447500,Japan
1000,2019-10-21,722-0037,1,94.447500,Japan
1000,2019-10-21,920-2326,1,94.447500,Japan
1000,2019-10-22,742-0322,1,94.447500,Japan
1000,2019-10-22,770-0816,1,89.197500,Japan
1000,2019-10-22,770-0916,1,89.197500,Japan
1000,2019-10-27,720-1702,1,89.197500,Japan
1000,2019-10-27,750-0011,1,91.822500,Japan
1000,2019-10-27,770-8041,1,94.447500,Japan
1000,2019-10-27,922-0021,2,199.395000,Japan
1000,2019-10-29,722-0031,1,99.697500,Japan
1000,2019-10-29,779-1510,1,99.697500,Japan
1000,2019-10-29,920-2314,1,89.197500,Japan
1000,2019-10-29,961-0845,1,99.697500,Japan
1000,2019-10-30,745-0856,2,199.395000,Japan
1000,2019-10-30,920-0858,1,94.447500,Japan
1000,2019-10-30,961-0935,1,94.447500,Japan
1000,2019-10-31,740-0033,1,94.447500,Japan
1000,2019-10-31,920-2324,1,89.197500,Japan
1000,2019-10-31,961-0832,1,89.197500,Japan
1000,2019-11-05,740-0323,1,94.447500,Japan
1000,2019-11-05,771-1201,1,91.822500,Japan
1000,2019-11-06,723-0034,1,97.072500,Japan
1000,2019-11-10,771-5176,1,97.072500,Japan
1000,2019-11-13,961-0882,1,89.197500,Japan
1000,2019-11-15,742-0005,1,99.697500,Japan
1000,2019-11-15,921-8003,1,89.197500,Japan
1000,2019-11-15,961-0014,1,94.447500,Japan
1000,2019-11-18,722-0333,1,99.697500,Japan
1000,2019-11-18,779-3201,1,89.197500,Japan
1000,2019-11-20,920-2368,1,97.072500,Japan
1000,2019-11-23,742-0005,2,194.145000,Japan
1000,2019-11-24,720-0822,1,97.072500,Japan
1000,2019-11-24,750-0009,1,94.447500,Japan
1000,2019-11-24,771-5176,1,99.697500,Japan
1000,2019-11-27,742-1502,1,91.822500,Japan
1000,2019-11-27,960-0631,1,94.447500,Japan
1000,2019-11-29,723-0066,1,94.447500,Japan
1000,2019-11-29,742-0005,1,91.822500,Japan
1000,2019-11-29,742-2105,1,94.447500,Japan
1000,2019-11-29,747-0035,1,94.447500,Japan
1000,2019-11-29,775-0504,1,94.447500,Japan
1000,2019-11-30,720-1931,1,94.447500,Japan
1000,2019-11-30,722-0031,1,99.697500,Japan
1000,2019-11-30,740-0324,1,99.697500,Japan
1000,2019-11-30,746-0061,1,94.447500,Japan
1000,2019-11-30,747-0813,1,94.447500,Japan
1000,2019-11-30,770-0868,1,94.447500,Japan
1000,2019-11-30,775-0308,1,91.822500,Japan
1000,2019-11-30,920-0927,1,99.697500,Japan
1000,2019-11-30,922-0023,1,94.447500,Japan
1000,2019-11-30,961-0901,1,91.822500,Japan
1000,2019-12-02,920-8221,1,99.697500,Japan
1000,2019-12-03,960-8215,1,94.447500,Japan
1000,2019-12-06,771-6405,1,97.072500,Japan
1000,2019-12-06,920-1133,1,99.697500,Japan
1000,2019-12-07,722-0235,1,91.822500,Japan
1000,2019-12-07,960-1488,1,94.447500,Japan
1000,2019-12-08,746-0004,1,94.447500,Japan
1000,2019-12-08,747-0342,1,97.072500,Japan
1000,2019-12-08,779-3124,1,91.822500,Japan
1000,2019-12-09,961-0853,1,91.822500,Japan
1000,2019-12-10,770-0938,1,91.822500,Japan
1000,2019-12-12,743-0013,1,91.822500,Japan
1000,2019-12-13,722-0037,1,94.447500,Japan
1000,2019-12-13,742-0035,1,94.447500,Japan
1000,2019-12-13,771-0360,1,94.447500,Japan
1000,2019-12-13,920-8217,1,99.697500,Japan
1000,2019-12-14,771-0360,1,94.447500,Japan
1000,2019-12-14,920-0944,1,94.447500,Japan
1000,2019-12-14,922-0033,1,91.822500,Japan
1000,2019-12-15,779-3123,1,99.697500,Japan
1000,2019-12-15,920-2104,2,199.395000,Japan
1000,2019-12-16,960-8073,1,99.697500,Japan
1000,2019-12-16,961-0077,1,94.447500,Japan
1000,2019-12-17,920-0163,1,94.447500,Japan
1000,2019-12-19,721-0907,1,99.697500,Japan
1000,2019-12-19,740-0033,2,199.395000,Japan
1000,2019-12-20,740-1218,1,99.697500,Japan
1000,2019-12-20,771-0117,1,94.447500,Japan
1000,2019-12-24,747-0021,1,94.447500,Japan
1000,2019-12-26,961-0882,1,91.822500,Japan
1000,2019-12-26,961-0957,1,94.447500,Japan
1000,2019-12-28,920-0175,1,94.447500,Japan
1000,2019-12-29,746-0102,1,94.447500,Japan
1000,2019-12-29,747-0022,1,94.447500,Japan
1000,2019-12-30,722-0037,1,91.822500,Japan
1000,2019-12-30,722-0052,2,191.520000,Japan
1000,2019-12-30,920-0156,1,97.072500,Japan
1000,2019-12-30,920-0955,1,94.447500,Japan
1000,2019-12-30,920-1302,1,94.447500,Japan
1000,2021-01-06,720-2127,1,97.072500,Japan
1000,2021-01-13,742-0002,1,97.072500,Japan
1000,2021-01-23,745-0845,1,102.322500,Japan
1000,2021-01-23,961-0912,1,99.697500,Japan
1000,2021-01-24,771-1320,2,199.395000,Japan
1000,2021-01-26,740-1415,1,97.072500,Japan
1000,2021-01-30,922-0002,1,94.447500,Japan
1000,2021-01-31,740-0323,1,97.072500,Japan
1000,2021-01-31,920-2102,1,99.697500,Japan
1000,2021-02-17,740-0505,1,94.447500,Japan
1000,2021-02-27,721-0902,1,99.697500,Japan
1000,2021-02-27,920-2368,1,97.072500,Japan
1000,2021-02-28,742-0005,1,97.072500,Japan
1000,2021-03-08,771-0371,1,97.072500,Japan
1000,2021-03-11,960-1424,1,99.697500,Japan
1000,2021-03-13,960-1301,1,97.072500,Japan
1000,2021-03-14,961-0834,1,97.072500,Japan
1000,2021-03-18,742-2108,1,94.447500,Japan
1000,2021-03-18,771-6103,1,94.447500,Japan
1000,2021-03-18,774-0007,1,99.697500,Japan
1000,2021-03-18,960-1108,2,191.520000,Japan
1000,2021-03-21,722-0005,1,97.072500,Japan
1000,2021-03-26,961-0871,1,99.697500,Japan
1000,2021-03-27,920-0994,1,97.072500,Japan
1000,2021-03-29,720-2415,1,104.947500,Japan
1000,2021-03-29,771-5409,1,102.322500,Japan
1000,2021-03-29,920-0964,1,102.322500,Japan
1000,2021-03-30,720-2415,1,104.947500,Japan
1000,2021-03-30,726-0031,1,99.697500,Japan
1000,2021-03-30,771-6106,1,97.072500,Japan
1000,2021-04-09,770-0026,1,91.822500,Japan
1000,2021-04-12,747-0021,1,94.447500,Japan
1000,2021-04-12,960-1414,1,89.197500,Japan
1000,2021-04-25,779-3123,1,99.697500,Japan
1000,2021-04-28,779-3123,1,94.447500,Japan
1000,2021-04-30,721-0955,1,99.697500,Japan
1000,2021-06-07,920-2371,1,94.447500,Japan
1000,2021-06-08,779-0231,1,99.697500,Japan
1000,2021-06-20,961-0815,1,99.697500,Japan
1000,2021-06-27,920-2103,1,97.072500,Japan
1000,2021-06-29,770-0907,1,94.447500,Japan
1000,2021-06-30,720-0012,1,89.197500,Japan
1000,2021-06-30,725-0013,1,102.322500,Japan
1000,2021-06-30,747-0028,1,99.697500,Japan
1000,2021-06-30,747-0831,1,97.072500,Japan
1000,2021-07-07,742-1103,1,97.072500,Japan
1000,2021-07-08,779-1510,1,97.072500,Japan
1000,2021-07-13,961-0835,1,91.822500,Japan
1000,2021-07-14,776-0015,1,102.322500,Japan
1000,2021-07-17,720-1702,1,99.697500,Japan
1000,2021-07-21,922-0023,1,102.322500,Japan
1000,2021-07-22,723-0062,1,97.072500,Japan
1000,2021-07-22,775-0002,1,97.072500,Japan
1000,2021-07-24,723-0054,1,91.822500,Japan
1000,2021-07-24,770-0863,1,97.072500,Japan
1000,2021-07-24,770-0916,1,97.072500,Japan
1000,2021-07-24,961-0851,1,94.447500,Japan
1000,2021-07-25,920-0147,1,97.072500,Japan
1000,2021-07-25,960-8204,2,188.895000,Japan
1000,2021-07-26,743-0063,1,94.447500,Japan
1000,2021-07-26,771-1153,1,99.697500,Japan
1000,2021-07-26,960-8068,1,99.697500,Japan
1000,2021-07-27,770-0928,1,94.447500,Japan
1000,2021-07-27,771-0371,1,97.072500,Japan
1000,2021-07-28,777-0005,1,97.072500,Japan
1000,2021-07-29,772-0051,1,94.447500,Japan
1000,2021-07-29,960-8015,1,97.072500,Japan
1000,2021-07-29,960-8236,1,102.322500,Japan
1000,2021-07-30,725-0013,1,102.322500,Japan
1000,2021-07-30,920-0992,1,99.697500,Japan
1000,2021-08-03,960-0787,1,97.072500,Japan
1000,2021-08-04,960-0736,1,99.697500,Japan
1000,2021-08-08,961-0836,1,94.447500,Japan
1000,2021-08-09,960-1426,1,97.072500,Japan
1000,2021-08-10,776-0037,1,97.072500,Japan
1000,2021-08-11,771-0132,1,97.072500,Japan
1000,2021-08-11,779-1119,1,99.697500,Japan
1000,2021-08-12,744-0017,1,102.322500,Japan
1000,2021-08-12,920-0841,1,94.447500,Japan
1000,2021-08-16,771-0212,1,94.447500,Japan
1000,2021-08-17,720-2418,1,97.072500,Japan
1000,2021-08-17,778-5252,1,97.072500,Japan
1000,2021-08-18,743-0007,1,102.322500,Japan
1000,2021-08-18,776-0014,1,102.322500,Japan
1000,2021-08-19,742-0003,1,97.072500,Japan
1000,2021-08-19,771-5506,1,99.697500,Japan
1000,2021-08-19,920-2316,1,97.072500,Japan
1000,2021-08-20,960-0645,1,97.072500,Japan
1000,2021-08-24,740-0324,1,97.072500,Japan
1000,2021-08-24,747-0043,1,102.322500,Japan
1000,2021-08-25,742-0426,1,99.697500,Japan
1000,2021-08-25,960-2251,1,94.447500,Japan
1000,2021-08-27,747-0033,1,97.072500,Japan
1000,2021-08-27,920-0147,1,97.072500,Japan
1000,2021-08-27,920-1132,1,102.322500,Japan
1000,2021-08-30,722-0037,1,94.447500,Japan
1000,2021-08-30,779-3102,1,97.072500,Japan
1000,2021-08-30,960-0401,1,99.697500,Japan
1000,2021-08-30,960-1456,1,97.072500,Japan
1000,2021-08-30,960-8013,1,97.072500,Japan
