ProductID,Date,Zip,Units,Revenue,Country
1053,2021-02-10,2460,1,272.947500,Australia
1053,2021-02-15,4558,1,272.947500,Australia
1053,2021-02-15,5109,1,272.947500,Australia
1053,2021-02-15,6424,1,272.947500,Australia
1053,2021-02-16,1161,1,272.947500,Australia
1053,2021-02-18,4621,1,272.947500,Australia
1053,2021-02-21,3992,1,272.947500,Australia
1053,2021-02-21,4022,1,272.947500,Australia
1053,2021-02-22,2121,1,272.947500,Australia
1053,2021-02-22,3951,1,272.947500,Australia
1053,2021-02-23,2848,1,272.947500,Australia
1053,2021-02-24,2020,1,272.947500,Australia
1053,2021-02-24,3663,1,272.947500,Australia
1053,2021-02-28,1025,1,272.947500,Australia
1053,2021-02-28,1234,1,272.947500,Australia
1053,2021-02-28,3043,1,272.947500,Australia
1053,2021-02-28,3081,1,272.947500,Australia
1053,2021-02-28,3585,1,272.947500,Australia
1053,2021-02-28,4064,1,272.947500,Australia
1053,2021-02-28,5330,1,272.947500,Australia
1053,2021-02-28,6355,1,272.947500,Australia
1053,2021-02-28,6427,1,272.947500,Australia
1053,2021-03-05,3011,1,272.947500,Australia
1053,2021-03-08,4521,1,272.947500,Australia
1053,2021-03-19,1221,1,272.947500,Australia
1053,2021-03-28,3409,1,272.947500,Australia
1053,2021-04-02,2137,1,272.947500,Australia
1053,2021-04-02,4003,1,272.947500,Australia
1053,2021-04-02,5344,1,272.947500,Australia
1053,2021-04-02,5640,1,272.947500,Australia
1053,2021-04-03,1212,1,272.947500,Australia
1053,2021-04-03,4006,1,272.947500,Australia
1053,2021-04-11,2065,1,272.947500,Australia
1053,2021-04-12,2209,1,272.947500,Australia
1053,2021-04-23,6041,1,272.947500,Australia
1053,2021-04-25,2134,1,272.947500,Australia
1053,2021-04-25,3525,1,272.947500,Australia
1053,2021-04-25,4179,1,272.947500,Australia
1053,2021-04-25,4809,1,272.947500,Australia
1053,2021-04-27,1164,1,272.947500,Australia
1053,2021-04-27,2297,1,272.947500,Australia
1053,2021-05-01,2568,1,272.947500,Australia
1053,2021-05-01,5142,1,272.947500,Australia
1053,2021-05-03,3235,2,545.895000,Australia
1053,2021-05-10,4716,1,272.947500,Australia
1053,2021-05-13,3448,1,272.947500,Australia
1053,2021-05-16,3342,1,272.947500,Australia
1053,2021-05-17,7015,1,272.947500,Australia
1053,2021-05-20,1131,1,272.947500,Australia
1053,2021-05-20,4122,1,272.947500,Australia
1053,2021-05-22,2485,1,272.947500,Australia
1053,2021-05-27,3304,1,272.947500,Australia
1053,2021-05-27,3933,1,272.947500,Australia
1053,2021-06-05,1890,1,272.947500,Australia
1053,2021-06-08,6357,1,272.947500,Australia
1053,2021-06-13,3390,1,272.947500,Australia
1053,2021-06-13,4164,1,272.947500,Australia
1053,2021-06-19,4493,1,272.947500,Australia
1053,2021-06-19,5607,1,272.947500,Australia
1053,2021-06-27,2121,1,272.947500,Australia
1053,2021-06-28,6983,1,272.947500,Australia
1053,2021-06-30,3976,2,545.895000,Australia
1053,2021-07-11,2732,1,272.947500,Australia
1053,2021-07-12,3461,1,272.947500,Australia
1053,2021-07-19,2290,1,272.947500,Australia
1053,2021-07-20,5171,1,272.947500,Australia
1053,2021-07-20,5350,1,272.947500,Australia
1053,2021-07-31,6509,1,272.947500,Australia
1053,2021-08-01,4821,1,272.947500,Australia
1053,2021-08-10,3373,1,272.947500,Australia
1053,2021-08-14,4426,1,272.947500,Australia
1053,2021-08-14,5275,1,272.947500,Australia
1057,2021-06-27,3635,1,136.447500,Australia
1057,2021-06-29,2341,1,136.447500,Australia
1057,2021-07-03,3324,1,131.197500,Australia
1057,2021-07-03,3420,1,136.447500,Australia
1057,2021-07-06,3294,1,136.447500,Australia
1057,2021-07-24,3251,1,136.447500,Australia
1057,2021-07-25,886,1,131.197500,Australia
1057,2021-08-02,5356,1,136.447500,Australia
1057,2021-08-09,2640,1,136.447500,Australia
1057,2021-09-15,1565,1,136.447500,Australia
1057,2021-09-27,2105,1,136.447500,Australia
1058,2021-01-05,2077,1,136.447500,Australia
1058,2021-01-05,6450,1,136.447500,Australia
1058,2021-01-14,2548,1,131.197500,Australia
1058,2021-01-17,5882,1,136.447500,Australia
1058,2021-01-21,3027,1,136.447500,Australia
1058,2021-01-24,6041,1,136.447500,Australia
1058,2021-01-25,3040,1,136.447500,Australia
1058,2021-02-07,5213,1,136.447500,Australia
1058,2021-02-10,4800,1,136.447500,Australia
1058,2021-02-11,4025,1,136.447500,Australia
1058,2021-02-16,4164,1,136.447500,Australia
1058,2021-02-23,4055,1,136.447500,Australia
1058,2021-02-23,6980,1,136.447500,Australia
1058,2021-02-28,2290,1,136.447500,Australia
1058,2021-02-28,3040,1,131.197500,Australia
1058,2021-02-28,3713,1,131.197500,Australia
1058,2021-02-28,4487,1,136.447500,Australia
1058,2021-02-28,6614,1,131.197500,Australia
1058,2021-03-20,4820,1,136.447500,Australia
1058,2021-03-21,2485,1,136.447500,Australia
1058,2021-05-09,4830,1,136.447500,Australia
1058,2021-05-20,3271,1,136.447500,Australia
1058,2021-05-20,4122,1,131.197500,Australia
1058,2021-06-15,2025,1,131.197500,Australia
1058,2021-06-18,2264,2,272.895000,Australia
1058,2021-06-20,6370,1,136.447500,Australia
1058,2021-06-21,2127,1,136.447500,Australia
1058,2021-06-21,3006,1,136.447500,Australia
1058,2021-06-21,3922,1,136.447500,Australia
1058,2021-06-27,2329,1,136.447500,Australia
1058,2021-06-27,2563,1,136.447500,Australia
1058,2021-06-28,3218,1,136.447500,Australia
1058,2021-06-28,6503,1,136.447500,Australia
1058,2021-06-29,2341,1,136.447500,Australia
1058,2021-06-29,2642,1,136.447500,Australia
1058,2021-07-03,3324,1,131.197500,Australia
1058,2021-07-03,3420,1,136.447500,Australia
1058,2021-07-09,2846,1,136.447500,Australia
1058,2021-07-09,4411,1,136.447500,Australia
1058,2021-07-11,2095,1,131.197500,Australia
1058,2021-07-13,3102,1,131.197500,Australia
1058,2021-07-20,2559,1,131.197500,Australia
1058,2021-07-24,3251,1,136.447500,Australia
1058,2021-07-31,2141,1,136.447500,Australia
1058,2021-07-31,3377,1,136.447500,Australia
1058,2021-08-06,5035,1,131.197500,Australia
1058,2021-08-10,5001,1,136.447500,Australia
1058,2021-08-16,1179,1,136.447500,Australia
1058,2021-09-08,2117,1,136.447500,Australia
1058,2021-09-08,6254,1,136.447500,Australia
1058,2021-09-10,3862,1,136.447500,Australia
1058,2021-09-13,2648,1,136.447500,Australia
1058,2021-09-14,5307,1,136.447500,Australia
1058,2021-09-14,7302,1,136.447500,Australia
1058,2021-09-15,1565,1,136.447500,Australia
1058,2021-09-15,4567,1,136.447500,Australia
1058,2021-09-16,3635,1,131.197500,Australia
1058,2021-09-17,3761,1,136.447500,Australia
1058,2021-09-20,3575,1,131.197500,Australia
1058,2021-09-21,2770,1,131.197500,Australia
1058,2021-09-23,5560,1,136.447500,Australia
1058,2021-09-27,2105,1,136.447500,Australia
1058,2021-09-27,3340,1,136.447500,Australia
1058,2021-09-28,2096,1,136.447500,Australia
1058,2021-09-28,2463,1,131.197500,Australia
1058,2021-09-28,3054,1,131.197500,Australia
1058,2021-09-28,3270,1,136.447500,Australia
1058,2021-09-30,3213,1,131.197500,Australia
1058,2021-09-30,3527,1,136.447500,Australia
106,2021-02-01,3728,1,946.417500,Australia
106,2021-02-28,3088,3,2839.252500,Australia
1061,2021-01-07,3936,1,146.947500,Australia
1061,2021-01-21,2715,1,146.947500,Australia
1061,2021-01-26,2193,1,146.947500,Australia
1061,2021-02-11,2157,1,146.947500,Australia
1061,2021-02-17,7256,1,146.947500,Australia
1061,2021-02-28,5356,1,146.947500,Australia
1061,2021-02-28,5413,1,141.697500,Australia
1061,2021-03-06,3146,1,146.947500,Australia
1061,2021-03-13,1020,1,146.947500,Australia
1061,2021-03-18,4715,1,146.947500,Australia
1061,2021-03-20,4821,1,146.947500,Australia
1061,2021-04-04,7116,1,146.947500,Australia
1061,2021-04-17,3581,1,146.947500,Australia
1061,2021-04-23,2525,1,141.697500,Australia
1061,2021-04-26,3981,3,440.842500,Australia
1061,2021-04-27,2601,1,146.947500,Australia
1061,2021-04-30,2121,1,146.947500,Australia
1061,2021-05-14,1134,1,146.947500,Australia
1061,2021-05-14,2443,1,146.947500,Australia
1061,2021-05-22,2466,1,146.947500,Australia
1061,2021-06-01,2138,1,146.947500,Australia
1061,2021-06-05,3584,1,146.947500,Australia
1061,2021-06-07,3089,1,146.947500,Australia
1061,2021-06-13,3740,1,146.947500,Australia
1061,2021-06-14,5221,1,146.947500,Australia
1061,2021-06-15,3909,1,146.947500,Australia
1061,2021-06-18,6905,1,146.947500,Australia
1061,2021-06-21,5164,1,146.947500,Australia
1061,2021-06-27,2780,1,146.947500,Australia
1061,2021-06-27,3204,1,146.947500,Australia
1061,2021-06-27,4067,1,146.947500,Australia
1061,2021-06-27,4677,1,146.947500,Australia
1061,2021-06-27,4799,1,146.947500,Australia
1061,2021-06-28,3271,1,146.947500,Australia
1061,2021-06-29,4365,1,146.947500,Australia
1061,2021-06-30,3945,1,146.947500,Australia
1061,2021-07-31,3350,1,146.947500,Australia
1061,2021-08-13,2464,1,146.947500,Australia
1061,2021-09-14,2132,1,146.947500,Australia
1061,2021-09-22,4131,1,146.947500,Australia
1062,2021-01-07,3936,1,146.947500,Australia
1062,2021-02-17,3402,1,146.947500,Australia
1062,2021-02-21,2439,1,146.947500,Australia
1062,2021-02-23,2462,1,146.947500,Australia
1062,2021-02-23,3107,1,146.947500,Australia
1062,2021-02-28,1440,1,146.947500,Australia
1062,2021-02-28,5356,1,146.947500,Australia
1062,2021-02-28,5413,1,141.697500,Australia
1062,2021-03-01,3911,1,146.947500,Australia
1062,2021-03-05,3904,1,146.947500,Australia
1062,2021-03-18,4715,1,146.947500,Australia
1062,2021-03-20,4821,1,146.947500,Australia
1062,2021-04-04,3586,1,146.947500,Australia
1062,2021-04-04,7116,1,146.947500,Australia
1062,2021-04-06,4519,1,146.947500,Australia
1062,2021-04-16,3718,1,146.947500,Australia
1062,2021-04-17,3581,1,146.947500,Australia
1062,2021-04-17,3718,1,146.947500,Australia
1062,2021-04-23,2525,1,141.697500,Australia
1062,2021-04-27,2601,1,146.947500,Australia
1062,2021-04-30,2121,1,146.947500,Australia
1062,2021-04-30,4114,1,146.947500,Australia
1062,2021-05-06,5204,1,146.947500,Australia
1062,2021-05-09,3909,1,146.947500,Australia
1062,2021-05-14,1134,1,146.947500,Australia
1062,2021-05-15,3520,1,146.947500,Australia
1062,2021-05-20,4581,1,146.947500,Australia
1062,2021-06-05,5162,1,141.697500,Australia
1062,2021-06-08,3787,1,146.947500,Australia
1062,2021-06-15,3909,1,146.947500,Australia
1062,2021-06-18,2262,1,146.947500,Australia
1062,2021-06-18,6905,1,146.947500,Australia
1062,2021-06-21,4745,1,146.947500,Australia
1062,2021-06-21,5164,1,146.947500,Australia
1062,2021-06-27,2469,1,146.947500,Australia
1062,2021-06-27,2720,1,146.947500,Australia
1062,2021-06-27,3167,1,146.947500,Australia
1062,2021-06-27,3204,1,146.947500,Australia
1062,2021-06-27,3402,1,146.947500,Australia
1062,2021-06-27,3461,1,146.947500,Australia
1062,2021-06-27,6488,1,146.947500,Australia
1062,2021-06-28,3135,1,146.947500,Australia
1062,2021-06-28,3658,1,141.697500,Australia
1062,2021-06-29,3355,1,146.947500,Australia
1062,2021-06-30,3945,1,146.947500,Australia
1062,2021-07-03,3437,1,146.947500,Australia
1062,2021-08-06,3167,1,146.947500,Australia
1062,2021-08-07,3081,1,146.947500,Australia
1062,2021-08-13,2464,1,146.947500,Australia
1062,2021-08-16,3091,1,141.697500,Australia
1062,2021-08-27,5166,1,141.697500,Australia
1062,2021-09-08,2138,1,146.947500,Australia
1062,2021-09-27,5246,1,141.697500,Australia
1062,2021-09-30,2546,1,146.947500,Australia
1065,2021-01-06,6605,1,314.947500,Australia
1065,2021-01-13,2230,1,314.947500,Australia
1065,2021-01-18,2483,1,314.947500,Australia
1065,2021-01-18,2821,1,314.947500,Australia
1065,2021-01-18,3130,1,314.947500,Australia
1065,2021-01-18,3224,1,314.947500,Australia
1065,2021-01-21,4744,1,314.947500,Australia
1065,2021-01-24,2430,1,314.947500,Australia
1065,2021-01-27,2297,1,314.947500,Australia
1065,2021-01-28,1327,1,314.947500,Australia
1065,2021-01-31,3125,1,314.947500,Australia
1065,2021-01-31,4158,1,314.947500,Australia
1065,2021-02-01,5861,1,314.947500,Australia
1065,2021-02-07,6072,1,314.947500,Australia
1065,2021-02-14,2290,1,314.947500,Australia
1065,2021-02-22,3108,1,314.947500,Australia
1065,2021-02-23,2230,1,314.947500,Australia
1065,2021-02-24,3570,1,314.947500,Australia
1065,2021-02-25,2722,1,314.947500,Australia
1065,2021-02-28,2611,1,314.947500,Australia
1065,2021-02-28,3135,1,314.947500,Australia
1065,2021-03-15,1890,1,314.947500,Australia
1065,2021-03-21,2021,1,314.947500,Australia
1065,2021-03-27,5220,1,314.947500,Australia
1065,2021-04-10,2758,1,314.947500,Australia
1065,2021-04-11,5555,1,314.947500,Australia
1065,2021-04-13,3051,1,314.947500,Australia
1065,2021-04-24,1334,1,314.947500,Australia
1065,2021-04-25,4742,1,314.947500,Australia
1065,2021-04-26,2289,1,314.947500,Australia
1065,2021-04-30,2190,1,314.947500,Australia
1065,2021-04-30,7211,1,314.947500,Australia
1065,2021-05-09,4105,1,304.447500,Australia
1065,2021-05-13,3060,1,314.947500,Australia
1065,2021-05-13,4655,1,314.947500,Australia
1065,2021-05-16,6761,1,314.947500,Australia
1065,2021-05-17,5608,1,314.947500,Australia
1065,2021-05-21,3107,1,314.947500,Australia
1065,2021-05-27,3312,1,314.947500,Australia
1065,2021-06-01,1141,1,309.697500,Australia
1065,2021-06-01,3371,1,314.947500,Australia
1065,2021-06-06,4800,1,314.947500,Australia
1065,2021-06-07,4553,1,314.947500,Australia
1065,2021-06-08,4006,4,1259.790000,Australia
1065,2021-06-08,862,4,1259.790000,Australia
1065,2021-06-12,3777,1,314.947500,Australia
1065,2021-06-14,3612,1,314.947500,Australia
1065,2021-06-18,6262,1,314.947500,Australia
1065,2021-06-21,4465,1,314.947500,Australia
1065,2021-06-21,4670,1,314.947500,Australia
1065,2021-06-27,3129,1,314.947500,Australia
1065,2021-06-27,3635,1,304.447500,Australia
1065,2021-06-30,2124,1,314.947500,Australia
1065,2021-07-03,3051,1,314.947500,Australia
1065,2021-07-03,3334,1,314.947500,Australia
1065,2021-07-11,6121,1,309.697500,Australia
1065,2021-07-17,2563,1,314.947500,Australia
1065,2021-07-19,5343,1,314.947500,Australia
1065,2021-07-23,2558,1,314.947500,Australia
1065,2021-07-30,4868,1,314.947500,Australia
1065,2021-07-31,2250,1,309.697500,Australia
1065,2021-07-31,3904,1,314.947500,Australia
1065,2021-07-31,5007,1,314.947500,Australia
1065,2021-08-02,1028,1,314.947500,Australia
1065,2021-08-06,4799,2,619.395000,Australia
1065,2021-08-09,6522,1,314.947500,Australia
1065,2021-08-21,2875,1,314.947500,Australia
1065,2021-08-21,4034,1,314.947500,Australia
1065,2021-08-28,5340,1,314.947500,Australia
1065,2021-09-02,2341,1,314.947500,Australia
1065,2021-09-03,2119,1,314.947500,Australia
1065,2021-09-03,5420,1,314.947500,Australia
1065,2021-09-06,2263,1,314.947500,Australia
1065,2021-09-08,1001,1,314.947500,Australia
1065,2021-09-09,6355,1,314.947500,Australia
1065,2021-09-13,2608,1,314.947500,Australia
1065,2021-09-15,1465,1,314.947500,Australia
1065,2021-09-16,1466,1,314.947500,Australia
1065,2021-09-21,3324,1,314.947500,Australia
1065,2021-09-21,6912,1,314.947500,Australia
1065,2021-09-23,5222,1,314.947500,Australia
1065,2021-09-28,5608,1,314.947500,Australia
1065,2021-09-29,4158,1,314.947500,Australia
1065,2021-09-30,3087,1,314.947500,Australia
1065,2021-09-30,3567,1,314.947500,Australia
1065,2021-09-30,4581,1,309.697500,Australia
1066,2021-01-18,2483,1,314.947500,Australia
1066,2021-01-18,2821,1,314.947500,Australia
1066,2021-01-18,3130,1,314.947500,Australia
1066,2021-01-18,3224,1,314.947500,Australia
1066,2021-01-21,4744,1,314.947500,Australia
1066,2021-01-24,2430,1,314.947500,Australia
1066,2021-01-27,2297,1,314.947500,Australia
1066,2021-01-28,1327,1,314.947500,Australia
1066,2021-01-31,3125,1,314.947500,Australia
1066,2021-01-31,4158,1,314.947500,Australia
1066,2021-02-01,5861,1,314.947500,Australia
1066,2021-02-22,3108,1,314.947500,Australia
1066,2021-02-24,3570,1,314.947500,Australia
1066,2021-02-25,2722,1,314.947500,Australia
1066,2021-02-28,3135,1,314.947500,Australia
1066,2021-03-15,1890,1,314.947500,Australia
1066,2021-03-26,6255,1,304.447500,Australia
1066,2021-03-27,5220,1,314.947500,Australia
1066,2021-04-03,3242,1,314.947500,Australia
1066,2021-04-09,1440,1,314.947500,Australia
1066,2021-04-10,2758,1,314.947500,Australia
1066,2021-04-11,5555,1,314.947500,Australia
1066,2021-04-12,3835,1,314.947500,Australia
1066,2021-04-24,1334,1,314.947500,Australia
1066,2021-04-24,5555,1,314.947500,Australia
1066,2021-04-25,4742,1,314.947500,Australia
1066,2021-04-26,2289,1,314.947500,Australia
1066,2021-04-30,7211,1,314.947500,Australia
1066,2021-05-06,6521,1,314.947500,Australia
1066,2021-05-13,3060,1,314.947500,Australia
1066,2021-05-16,4718,1,314.947500,Australia
1066,2021-05-16,6761,1,314.947500,Australia
1066,2021-05-17,5608,1,314.947500,Australia
1066,2021-05-20,2871,1,314.947500,Australia
1066,2021-05-21,3107,1,314.947500,Australia
1066,2021-05-27,3312,1,314.947500,Australia
1066,2021-06-01,3371,1,314.947500,Australia
1066,2021-06-05,851,1,314.947500,Australia
1066,2021-06-08,4006,4,1259.790000,Australia
1066,2021-06-14,3612,1,314.947500,Australia
1066,2021-06-21,4465,1,314.947500,Australia
1066,2021-06-21,4670,1,314.947500,Australia
1066,2021-06-27,3129,1,314.947500,Australia
1066,2021-06-27,3635,1,304.447500,Australia
1066,2021-06-27,4519,1,314.947500,Australia
1066,2021-06-28,3720,1,314.947500,Australia
1066,2021-06-29,6237,1,314.947500,Australia
1066,2021-06-30,2124,1,314.947500,Australia
1066,2021-07-05,3542,1,314.947500,Australia
1066,2021-07-11,6121,1,309.697500,Australia
1066,2021-07-17,2012,1,314.947500,Australia
1066,2021-07-17,2563,1,314.947500,Australia
1066,2021-07-19,1178,1,314.947500,Australia
1066,2021-07-23,2558,1,314.947500,Australia
1066,2021-07-23,2675,1,314.947500,Australia
1066,2021-07-31,3904,1,314.947500,Australia
1066,2021-07-31,4270,1,314.947500,Australia
1066,2021-07-31,5007,1,314.947500,Australia
1066,2021-08-02,1028,1,314.947500,Australia
1066,2021-08-06,4799,2,619.395000,Australia
1066,2021-08-09,6522,1,314.947500,Australia
1066,2021-08-10,2128,1,314.947500,Australia
1066,2021-08-17,3610,1,314.947500,Australia
1066,2021-08-21,2875,1,314.947500,Australia
1066,2021-08-28,3833,1,314.947500,Australia
1066,2021-08-28,5340,1,314.947500,Australia
1066,2021-09-03,2119,1,314.947500,Australia
1066,2021-09-03,5420,1,314.947500,Australia
1066,2021-09-06,2226,1,314.947500,Australia
1066,2021-09-06,2263,1,314.947500,Australia
1066,2021-09-13,2608,1,314.947500,Australia
1066,2021-09-15,1465,1,314.947500,Australia
1066,2021-09-16,1466,1,314.947500,Australia
1066,2021-09-16,2291,1,314.947500,Australia
1066,2021-09-21,3324,1,314.947500,Australia
1066,2021-09-21,6912,1,314.947500,Australia
1066,2021-09-22,2449,1,314.947500,Australia
1066,2021-09-22,3145,1,314.947500,Australia
1066,2021-09-23,5222,1,314.947500,Australia
1066,2021-09-28,5608,1,314.947500,Australia
1066,2021-09-29,2208,1,314.947500,Australia
1066,2021-09-29,4158,1,314.947500,Australia
1066,2021-09-30,3087,1,314.947500,Australia
1066,2021-09-30,4581,1,309.697500,Australia
1069,2021-01-06,3142,1,157.447500,Australia
1069,2021-01-07,3672,1,157.447500,Australia
1069,2021-01-14,1680,1,157.447500,Australia
1069,2021-01-18,2128,1,157.447500,Australia
1069,2021-01-21,2821,1,157.447500,Australia
1069,2021-01-24,2036,1,157.447500,Australia
1069,2021-01-26,2565,1,157.447500,Australia
1069,2021-01-28,4721,1,157.447500,Australia
1069,2021-01-31,5344,1,157.447500,Australia
1069,2021-02-08,2227,1,157.447500,Australia
1069,2021-02-11,3062,1,157.447500,Australia
1069,2021-02-14,4307,1,157.447500,Australia
1069,2021-02-17,5862,1,157.447500,Australia
1069,2021-02-21,6083,1,157.447500,Australia
1069,2021-02-22,3672,1,157.447500,Australia
1069,2021-02-23,3591,1,157.447500,Australia
1069,2021-02-24,5156,1,157.447500,Australia
1069,2021-02-28,4341,1,157.447500,Australia
1069,2021-02-28,4697,1,157.447500,Australia
1069,2021-03-01,2410,1,157.447500,Australia
1069,2021-03-01,4377,1,157.447500,Australia
1069,2021-03-05,2148,1,157.447500,Australia
1069,2021-03-05,4400,1,157.447500,Australia
1069,2021-03-06,1327,1,157.447500,Australia
1069,2021-03-11,1117,1,157.447500,Australia
1069,2021-03-13,4868,1,157.447500,Australia
1069,2021-03-14,3135,1,157.447500,Australia
1069,2021-03-18,4620,1,157.447500,Australia
1069,2021-03-21,2488,1,157.447500,Australia
1069,2021-03-25,5301,1,157.447500,Australia
1069,2021-03-28,2070,1,157.447500,Australia
1069,2021-03-28,2138,1,157.447500,Australia
1069,2021-03-28,3460,1,157.447500,Australia
1069,2021-03-29,7813,1,157.447500,Australia
1069,2021-04-02,2565,1,157.447500,Australia
1069,2021-04-11,6252,1,157.447500,Australia
1069,2021-04-12,4615,1,157.447500,Australia
1069,2021-04-12,6392,1,157.447500,Australia
1069,2021-04-16,1020,1,157.447500,Australia
1069,2021-04-18,3890,1,157.447500,Australia
1069,2021-04-20,3904,1,157.447500,Australia
1069,2021-04-23,2601,1,157.447500,Australia
1069,2021-04-25,1189,2,314.895000,Australia
